HCG;HCG;OC;OC;C1SA;C1SA;C1SP;C1SP;C1IA;C1IA;C1IP;C1IP;C2SA;C2SA;C2SP;C2SP;C2IA;C2IA;C2IP;C2IP;C3SA;C3SA;C3SP;C3SP;C3IA;C3IA;C3IP;C3IP;C4SA;C4SA;C4SP;C4SP;C4IA;C4IA;C4IP;C4IP;C5SA;C5SA;C5SP;C5SP;C5IA;C5IA;C5IP;C5IP;C6SA;C6SA;C6SP;C6SP;C6IA;C6IA;C6IP;C6IP;C7SA;C7SA;C7SP;C7SP;C7IA;C7IA;C7IP;C7IP;T1SA;T1SA;T1SP;T1SP;T1IA;T1IA;T1IP;T1IP
93.1178990997924;0.21309192855460973;93.1178990997924;0.7618778009053225;93.1178990997924;0.6596881752835805;93.1178990997924;0.8526212198033966;93.1178990997924;0.7255888746740694;93.1178990997924;0.9316642598598638;93.1178990997924;0.733591182998638;93.1178990997924;0.8265498299005412;93.1178990997924;0.9650466184451798;93.1178990997924;0.9912849536825087;93.1178990997924;1.0452746572632476;93.1178990997924;1.062583522685791;93.1178990997924;1.0979200321390097;93.1178990997924;1.113014796130693;93.1178990997924;1.081787879243389;93.1178990997924;1.0865545152195375;93.1178990997924;1.0802352974649834;93.1178990997924;1.0943422933234739;93.1178990997924;1.0817444142789578;93.1178990997924;1.0972301014369708;93.1178990997924;1.1191424761681104;93.1178990997924;1.1293918258731135;93.1178990997924;1.1387634810453264;93.1178990997924;1.1318723471708578;93.1178990997924;1.1748092820963767;93.1178990997924;1.1589134914451682;93.1178990997924;1.0942114097920532;93.1178990997924;1.093588746124955;93.1178990997924;1.1440638124044828;93.1178990997924;1.135708587966467;93.1178990997924;1.1848298393973995;93.1178990997924;1.1724965352147796;93.1178990997924;1.247788197636882;93.1178990997924;1.242258650317847
93.18455471833198;0.21383616165514344;93.18455471833198;0.7634699301577438;93.18455471833198;0.6747652547668157;93.18455471833198;0.8622499876259988;93.18455471833198;0.725361352145967;93.18455471833198;0.9555449734618411;93.18455471833198;0.7199685869282936;93.18455471833198;0.8138693958837326;93.18455471833198;0.9725229220855073;93.18455471833198;0.9977364352414343;93.18455471833198;1.0419595161938628;93.18455471833198;1.0598032514581943;93.18455471833198;1.091205183427977;93.18455471833198;1.108879565116746;93.18455471833198;1.0787638887282045;93.18455471833198;1.0881749115815562;93.18455471833198;1.0755970362947187;93.18455471833198;1.0960944302627933;93.18455471833198;1.0882130108423564;93.18455471833198;1.0977080155833259;93.18455471833198;1.102472074404328;93.18455471833198;1.1184430399549712;93.18455471833198;1.141616542877559;93.18455471833198;1.1342387343803497;93.18455471833198;1.1758065033240408;93.18455471833198;1.1630126059180916;93.18455471833198;1.0743264325620752;93.18455471833198;1.0943866223935752;93.18455471833198;1.141739364162927;93.18455471833198;1.148988792653867;93.18455471833198;1.1848209575585922;93.18455471833198;1.172499449720944;93.18455471833198;1.24777588569732;93.18455471833198;1.2422617296188068
93.25121033687157;0.21457118525049723;93.25121033687157;0.765039103465187;93.25121033687157;0.668034940532688;93.25121033687157;0.8701098199442594;93.25121033687157;0.7224003831582869;93.25121033687157;0.9536687680594388;93.25121033687157;0.7313362750948712;93.25121033687157;0.8194037328261039;93.25121033687157;0.9682602045667288;93.25121033687157;0.9950094915073484;93.25121033687157;1.0390133904762198;93.25121033687157;1.0571687058159762;93.25121033687157;1.0872269988242922;93.25121033687157;1.10651149366041;93.25121033687157;1.080665305703662;93.25121033687157;1.0874195852881747;93.25121033687157;1.0746190759684078;93.25121033687157;1.0909075096741168;93.25121033687157;1.0935803520231537;93.25121033687157;1.099377410783864;93.25121033687157;1.1049579523091375;93.25121033687157;1.114565572017432;93.25121033687157;1.1273834158059173;93.25121033687157;1.1256586845776864;93.25121033687157;1.172706150851934;93.25121033687157;1.163698026965078;93.25121033687157;1.0975049499220868;93.25121033687157;1.1124115336615152;93.25121033687157;1.1605354086311699;93.25121033687157;1.1598811571393743;93.25121033687157;1.1848120903411;93.25121033687157;1.172502380076988;93.25121033687157;1.2477635821005877;93.25121033687157;1.2422648178121736
93.31786595541115;0.21530040279438722;93.31786595541115;0.7665930875846902;93.31786595541115;0.6560700297375784;93.31786595541115;0.8770053401420622;93.31786595541115;0.7194109642814713;93.31786595541115;0.9481919486217296;93.31786595541115;0.7355836828993689;93.31786595541115;0.8222183097099232;93.31786595541115;0.9626972507581223;93.31786595541115;0.9915949607895719;93.31786595541115;1.0356791670819683;93.31786595541115;1.0538171792983524;93.31786595541115;1.0842796092928926;93.31786595541115;1.1038342800369048;93.31786595541115;1.0810489364626845;93.31786595541115;1.0859561258860706;93.31786595541115;1.0747439906257332;93.31786595541115;1.0864080713178685;93.31786595541115;1.0981616794713815;93.31786595541115;1.1048332586276355;93.31786595541115;1.1150512765556655;93.31786595541115;1.1181776567169301;93.31786595541115;1.1158254863305601;93.31786595541115;1.1180972656873196;93.31786595541115;1.1662298196060932;93.31786595541115;1.1600933339839241;93.31786595541115;1.124563927327473;93.31786595541115;1.1308612238925986;93.31786595541115;1.180462440377595;93.31786595541115;1.1727994126806571;93.31786595541115;1.1848032327097524;93.31786595541115;1.1725053208239993;93.31786595541115;1.2477512839740297;93.31786595541115;1.2422679118352062
93.38452157395074;0.21602147660164192;93.38452157395074;0.7681248286961048;93.38452157395074;0.6479061582063722;93.38452157395074;0.8827457923871591;93.38452157395074;0.7185999360403995;93.38452157395074;0.9542056901959681;93.38452157395074;0.6999035160413722;93.38452157395074;0.8026281703032339;93.38452157395074;0.9632952952147437;93.38452157395074;0.9938897187545109;93.38452157395074;1.0309881233457932;93.38452157395074;1.0484013184635272;93.38452157395074;1.0818690241579043;93.38452157395074;1.0988606397575846;93.38452157395074;1.073252851216975;93.38452157395074;1.084532922494107;93.38452157395074;1.0748390050994119;93.38452157395074;1.0894985716770023;93.38452157395074;1.1015204501556213;93.38452157395074;1.1195728761650987;93.38452157395074;1.1299651175534315;93.38452157395074;1.1362626243929026;93.38452157395074;1.125620181002632;93.38452157395074;1.1223304238009133;93.38452157395074;1.1539807080224151;93.38452157395074;1.1476728799575215;93.38452157395074;1.1266104398023333;93.38452157395074;1.1362476283829723;93.38452157395074;1.1860283361777693;93.38452157395074;1.1931812055202853;93.38452157395074;1.1847943890062191;93.38452157395074;1.1725082766673307;93.38452157395074;1.2477389937956267;93.38452157395074;1.242271014327663
93.45117719249032;0.21674557708368156;93.45117719249032;0.7696520103508003;93.45117719249032;0.665260152125677;93.45117719249032;0.8840245495244411;93.45117719249032;0.727202695895294;93.45117719249032;0.9644307459722461;93.45117719249032;0.7106208060601197;93.45117719249032;0.8068024776956668;93.45117719249032;0.9591728955412451;93.45117719249032;0.9906101693799025;93.45117719249032;1.026695918531261;93.45117719249032;1.0451640595544927;93.45117719249032;1.0783826450837106;93.45117719249032;1.0970408405037764;93.45117719249032;1.068614968612343;93.45117719249032;1.080440093247787;93.45117719249032;1.0732841748968858;93.45117719249032;1.0839426128053677;93.45117719249032;1.1011659268249556;93.45117719249032;1.114951292930639;93.45117719249032;1.123664391573294;93.45117719249032;1.1294619837090931;93.45117719249032;1.1282017568955873;93.45117719249032;1.1249861511007853;93.45117719249032;1.1492332985593847;93.45117719249032;1.1438455210900906;93.45117719249032;1.138434927021955;93.45117719249032;1.1405616650560515;93.45117719249032;1.1934677955172792;93.45117719249032;1.1974569498932384;93.45117719249032;1.1847855599661832;93.45117719249032;1.1725112484025053;93.45117719249032;1.2477267119862958;93.45117719249032;1.2422741257356364
93.5178328110299;0.2174641674900976;93.5178328110299;0.7711663574358624;93.5178328110299;0.6802011403441212;93.5178328110299;0.8804558887428215;93.5178328110299;0.734153677334245;93.5178328110299;0.9684191161379428;93.5178328110299;0.7241793091567392;93.5178328110299;0.8147883469728722;93.5178328110299;0.9573805007011436;93.5178328110299;0.9885718463216377;93.5178328110299;1.0233407855570824;93.5178328110299;1.0434293532674954;93.5178328110299;1.0744452795489787;93.5178328110299;1.09574495153919;93.5178328110299;1.0685748143385088;93.5178328110299;1.07827467482615;93.5178328110299;1.0738865556115043;93.5178328110299;1.0787591617322072;93.5178328110299;1.1009441907870439;93.5178328110299;1.1068887739837094;93.5178328110299;1.1150360252456317;93.5178328110299;1.1187358090736295;93.5178328110299;1.122878984758196;93.5178328110299;1.1242934298186442;93.5178328110299;1.1470595242754154;93.5178328110299;1.143915981607891;93.5178328110299;1.1452159713008938;93.5178328110299;1.1374840000778854;93.5178328110299;1.2056812636223884;93.5178328110299;1.20062111916324;93.5178328110299;1.1847767404355418;93.5178328110299;1.1725142304430156;93.5178328110299;1.2477144356047505;93.5178328110299;1.242277242924953
93.58448842956949;0.2181650207446454;93.58448842956949;0.7726490866797452;93.58448842956949;0.667167145477982;93.58448842956949;0.867234040844099;93.58448842956949;0.7286822387404374;93.58448842956949;0.9516752244265725;93.58448842956949;0.7068253437155038;93.58448842956949;0.8134450166792049;93.58448842956949;0.965962327110212;93.58448842956949;0.9946156885233922;93.58448842956949;1.0222390369454362;93.58448842956949;1.0440222842037281;93.58448842956949;1.0701616799306677;93.58448842956949;1.0932608323546562;93.58448842956949;1.0785874290923367;93.58448842956949;1.0836592221957062;93.58448842956949;1.081821399023571;93.58448842956949;1.0818261255962824;93.58448842956949;1.1041906157688446;93.58448842956949;1.1055005237222284;93.58448842956949;1.1177029489423123;93.58448842956949;1.1179607291355345;93.58448842956949;1.1017634275465416;93.58448842956949;1.1156758426246853;93.58448842956949;1.1457235361045746;93.58448842956949;1.1475676523916047;93.58448842956949;1.129908650649606;93.58448842956949;1.1148993240834018;93.58448842956949;1.2295071066882188;93.58448842956949;1.2141701474547086;93.58448842956949;1.1847679349048208;93.58448842956949;1.1725172276544094;93.58448842956949;1.2477021672145827;93.58448842956949;1.2422803686251114
93.65114404810905;0.21885695626616392;93.65114404810905;0.7741119138619365;93.65114404810905;0.6678828660187737;93.65114404810905;0.8801451243080906;93.65114404810905;0.7236980929312286;93.65114404810905;0.9549202256028623;93.65114404810905;0.7078769281984343;93.65114404810905;0.8143722910727536;93.65114404810905;0.9615345649883544;93.65114404810905;0.9878758236555885;93.65114404810905;1.0175261850778463;93.65114404810905;1.0389049233717442;93.65114404810905;1.0689050680622298;93.65114404810905;1.0895353979072429;93.65114404810905;1.082457303140421;93.65114404810905;1.0852618102959115;93.65114404810905;1.0848874922557588;93.65114404810905;1.0851387786289373;93.65114404810905;1.104367216378639;93.65114404810905;1.1070802023754955;93.65114404810905;1.1182205870710236;93.65114404810905;1.1196969383161535;93.65114404810905;1.0957164961698775;93.65114404810905;1.10834668880461;93.65114404810905;1.1369005636678102;93.65114404810905;1.145223235965929;93.65114404810905;1.1386858033321852;93.65114404810905;1.130618642491504;93.65114404810905;1.214382908988634;93.65114404810905;1.1987136201237127;93.65114404810905;1.1847591440358773;93.65114404810905;1.172520240752021;93.65114404810905;1.247689907194679;93.65114404810905;1.2422835032371973
93.71779966664863;0.21954343674243457;93.71779966664863;0.7755629055740237;93.71779966664863;0.6698401883082329;93.71779966664863;0.88963472490028;93.71779966664863;0.7211512036554417;93.71779966664863;0.9556414884868891;93.71779966664863;0.7163224918905764;93.71779966664863;0.8185426573657979;93.71779966664863;0.9599892538520685;93.71779966664863;0.9856305540517261;93.71779966664863;1.0137596670844304;93.71779966664863;1.0342872052992302;93.71779966664863;1.0682071852649206;93.71779966664863;1.0865263259764892;93.71779966664863;1.0821879500974398;93.71779966664863;1.0849915188781445;93.71779966664863;1.0843395593781253;93.71779966664863;1.0867940820627888;93.71779966664863;1.1059876826856245;93.71779966664863;1.1096471999176838;93.71779966664863;1.120743075988792;93.71779966664863;1.12368851647046;93.71779966664863;1.0969729055429946;93.71779966664863;1.106059238630967;93.71779966664863;1.1305882904570606;93.71779966664863;1.1426669581655586;93.71779966664863;1.1518409630918254;93.71779966664863;1.1491013627054985;93.71779966664863;1.1993479613095122;93.71779966664863;1.1860780822481807;93.71779966664863;1.1847503626785587;93.71779966664863;1.172523264154942;93.71779966664863;1.2476776526052447;93.71779966664863;1.2422866436303304
