1999998,1005924,2011126,2011344,2011342,2009859,2010900,2010907,2021953,2010920,2019889,2019935,2019990,2025718,2006586,2006605,2006447,2006604,2006376,2006361,2026088,2006396,2011959,2023266,2011992,2011977,2024610,2024624,2024695,2025477,3000923,3000451,3001891,3000869
-225.708038446776,-244.34873105637,-216.885819852377,-249.468503736194,-212.515241560532,-250.840026588664,-220.340847965384,-229.669578106284,-212.364757154674,-226.506883903225,-214.323862007083,-225.895154692062,-213.356724306226,-226.277823949545,-214.281756308862,-225.632404153346,-211.872293514497,-224.593093720941,-213.590876607674,-225.127806169682,-212.349447037418,-224.155933069003,-214.106278426133,-225.445154790702,-214.887916580019,-225.391314539549,-215.351217685407,-225.929107104962,-216.529996190643,-227.165420593276,-216.875034112628,-226.516742471753,-217.089597419498,-230.206395828889
-225.708350678913,-244.349117246669,-216.885987493011,-249.468476016939,-212.515308660867,-250.840127412461,-220.341121473258,-229.669712021144,-212.364236166348,-226.506441067102,-214.322839267579,-225.894099334147,-213.355817054492,-226.276863285582,-214.280982118168,-225.631587239659,-211.871766357079,-224.592488817574,-213.591357638234,-225.128219529161,-212.350336928334,-224.156679227354,-214.107509536083,-225.446220293291,-214.889951052272,-225.393098498603,-215.350727371996,-225.928660887215,-216.52919782514,-227.164721503176,-216.874707240608,-226.51638307503,-217.089375274677,-230.20614819605
-225.708671554411,-244.349513782935,-216.885828464858,-249.468571527163,-212.515257533609,-250.840108546344,-220.341272844029,-229.669773601918,-212.36387320195,-226.506151542878,-214.321821580102,-225.89305381151,-213.354864800496,-226.275888483648,-214.280284822732,-225.63086773189,-211.871221070002,-224.591905456462,-213.591983551536,-225.128802629388,-212.35126043673,-224.157501944809,-214.108705480135,-225.447260488293,-214.891872810724,-225.394784311794,-215.349866893426,-225.927869070885,-216.528077539931,-227.163669227869,-216.874379387787,-226.51602259933,-217.08915246354,-230.205899819666
-225.709000057244,-244.349919400888,-216.886085793788,-249.46880482616,-212.515454272261,-250.84022978565,-220.341561099497,-229.669879236353,-212.363176648346,-226.505585715563,-214.320926413501,-225.892171151086,-213.353944856031,-226.274968950425,-214.279742954671,-225.630291821032,-211.870894586334,-224.591493456317,-213.592621003756,-225.129376629785,-212.352303867394,-224.158421945498,-214.109831011853,-225.448270339009,-214.893575772343,-225.396313745529,-215.348674980861,-225.92663975569,-216.527019870406,-227.162580459181,-216.874051535764,-226.51566212392,-217.08892965319,-230.205651443379
-225.709335133171,-244.350332819678,-216.886361602074,-249.468855605363,-212.515717030192,-250.84045309554,-220.341922179783,-229.670087344458,-212.362606649585,-226.505160228976,-214.320073017459,-225.891320170819,-213.353117014337,-226.274137999681,-214.279397037971,-225.629921393427,-211.870620779609,-224.59119183164,-213.593323530251,-225.130009205269,-212.353310557112,-224.159325561651,-214.110894986668,-225.449231293013,-214.89505026878,-225.397661306204,-215.347254431221,-225.925093883309,-216.52612813217,-227.161544896462,-216.873724666128,-226.515302728068,-217.08870751072,-230.205403810831
-225.709678805249,-244.350756589657,-216.886749953458,-249.469020207574,-212.515973778215,-250.840620833894,-220.342570861923,-229.670487896308,-212.361845561559,-226.504583831807,-214.319215501476,-225.890464325675,-213.352213860171,-226.273252149211,-214.27910202842,-225.629603045056,-211.870437411352,-224.590980618227,-213.593982391735,-225.1306018613,-212.354359722681,-224.160246591612,-214.111852318923,-225.450097376734,-214.896438705575,-225.398910229536,-215.345515518177,-225.923260080785,-216.524827460519,-227.160113915376,-216.873396815698,-226.51494225324,-217.088484701941,-230.205155434739
-225.71003007151,-244.351189496145,-216.887002917807,-249.46936513981,-212.516219573691,-250.8408807066,-220.342909642326,-229.670627355482,-212.361056466836,-226.503967286156,-214.318549461171,-225.889799827892,-213.351531622479,-226.272569220773,-214.278891465736,-225.629371653597,-211.870393416825,-224.590884571683,-213.594761919363,-225.131320170718,-212.355450541073,-224.161238111949,-214.112678921698,-225.450812558106,-214.897810229588,-225.400113882599,-215.343517622157,-225.921280483419,-216.522782004158,-227.158088041804,-216.873068966067,-226.514581778704,-217.088261893949,-230.204907058744
-225.710387818251,-244.351630115028,-216.887426030938,-249.469779639852,-212.516613205517,-250.841210510001,-220.343417377287,-229.670918875826,-212.360381280076,-226.503442413669,-214.317880130554,-225.889172786638,-213.350798260161,-226.271875174829,-214.278770461592,-225.629218826382,-211.870472170305,-224.590897121851,-213.595505470562,-225.131991716124,-212.356555477224,-224.162215924092,-214.113355799918,-225.451403734323,-214.89889770384,-225.401053858426,-215.341159782177,-225.918961785587,-216.520232820638,-227.155588278546,-216.872742060806,-226.514222345713,-217.08803971582,-230.204659388477
-225.710754177804,-244.35208101733,-216.887850646306,-249.470079791798,-212.516950177531,-250.841475527713,-220.343998943565,-229.67124025076,-212.359614708044,-226.50283976787,-214.317420137222,-225.888721586696,-213.350239452688,-226.271340025846,-214.278810153637,-225.629216599547,-211.870737487745,-224.591087670636,-213.596201495644,-225.132611579957,-212.357563199157,-224.163121386534,-214.113907112603,-225.451883695958,-214.899850288112,-225.401889351343,-215.338751731444,-225.916601702821,-216.517629873647,-227.153052090406,-216.870954846209,-226.512453334738,-217.086193892564,-230.202827831524
-225.711128203442,-244.352541047625,-216.888121939705,-249.470400961489,-212.517231192885,-250.841728543991,-220.344607938493,-229.671616187627,-212.35878423638,-226.502229569187,-214.316940737782,-225.888286486624,-213.349663379417,-226.270821503691,-214.279016539421,-225.629386833292,-211.871135467188,-224.59141619154,-213.596829889833,-225.133168753801,-212.358588572649,-224.164013132809,-214.114287487943,-225.452222465887,-214.900392402601,-225.402365268483,-215.336351291366,-225.914216452827,-216.515111613366,-227.150556169864,-216.869168351544,-226.510685147286,-217.084348455208,-230.200996741561
-225.71150884006,-244.353008926462,-216.888574334432,-249.470746733682,-212.517612694723,-250.842052513402,-220.345556890672,-229.672241496494,-212.357925705545,-226.501628792743,-214.316555447755,-225.887918948863,-213.349194582221,-226.270378930227,-214.279229265522,-225.629555717976,-211.871573936764,-224.591785168078,-213.597537475526,-225.133863405698,-212.359427831568,-224.164816423395,-214.114350223505,-225.452235861626,-214.900679921636,-225.402590790562,-215.333795899548,-225.911636964304,-216.512686007704,-227.148092198836,-216.867387205917,-226.508922253899,-217.082508543359,-230.199171133934
-225.711898444038,-244.353487550807,-216.88919937526,-249.471187361938,-212.518165626633,-250.842430021091,-220.346258539714,-229.672676391619,-212.357176947928,-226.501056984769,-214.316291463153,-225.887697422547,-213.348824540657,-226.270058120978,-214.279515192785,-225.629798522424,-211.872120940182,-224.59224636622,-213.598135586998,-225.134422970635,-212.360184909564,-224.165523200541,-214.114205585683,-225.452035742963,-214.900760791714,-225.402596639508,-215.331273390353,-225.909174366462,-216.509959440851,-227.145425500708,-216.865600711754,-226.50715406663,-217.080663106497,-230.197340044032
-225.71229600466,-244.353975677359,-216.889614877835,-249.471678556676,-212.518621332461,-250.842779253623,-220.347041063744,-229.673194224079,-212.356451503045,-226.500534579423,-214.316141451079,-225.887561640864,-213.348597729389,-226.269862107879,-214.279885032998,-225.630123320139,-211.872699132995,-224.592763686101,-213.598666751885,-225.134958924198,-212.360670019707,-224.166022553996,-214.113908941217,-225.451686626667,-214.900713783855,-225.402471362673,-215.328735199253,-225.90669682533,-216.507148801015,-227.142696772826,-216.863814217843,-226.505385879453,-217.078817669882,-230.195508954161
-225.712700413501,-244.354471950002,-216.890229147717,-249.472001048744,-212.519037759966,-250.8431274741,-220.3477821216,-229.673693525067,-212.355748023504,-226.500041732352,-214.316017963191,-225.887454898767,-213.348487332712,-226.269743266537,-214.280420648548,-225.630612379162,-211.873455012154,-224.593444952461,-213.59907044045,-225.13537618902,-212.361048250427,-224.166409662858,-214.113454225099,-225.451179297816,-214.900506130252,-225.402188532617,-215.326231789271,-225.904262998864,-216.504322179277,-227.139950673755,-216.862033072967,-226.503622986341,-217.076977758774,-230.193683346626
-225.713114224733,-244.354979537295,-216.891071130789,-249.472383955439,-212.519630021409,-250.843496489509,-220.348817879729,-229.674404388296,-212.355005612672,-226.499532139955,-214.315995914049,-225.887448095549,-213.348405634022,-226.269694130854,-214.281013045373,-225.631152507288,-211.874246905895,-224.594174247915,-213.599386718567,-225.135725146792,-212.36124130034,-224.166652716738,-214.112797269986,-225.450500921759,-214.899880828516,-225.401545907836,-215.323884183239,-225.901977163739,-216.501745236821,-227.137442643394,-216.860246579557,-226.501854799346,-217.075132322654,-230.191852256816
-225.713536403278,-244.355497255216,-216.891543658614,-249.472882652645,-212.520147915944,-250.843831967948,-220.3498793347,-229.675166723135,-212.354270375601,-226.499059188491,-214.316008091509,-225.887458538929,-213.348375345965,-226.269677882573,-214.281579564972,-225.631660878065,-211.875113887854,-224.594945611756,-213.599498896544,-225.135843419157,-212.361242520542,-224.166686999692,-214.111893511061,-225.449584639601,-214.899026636723,-225.40068304753,-215.321538832453,-225.899657549682,-216.499307040311,-227.135024287349,-216.858460086399,-226.500086612444,-217.073286886782,-230.190021167037
-225.71396592762,-244.356023979021,-216.892418351219,-249.473329533359,-212.520815895681,-250.844080996197,-220.350934116801,-229.675932614141,-212.353695983936,-226.498700278894,-214.316129829967,-225.88758459348,-213.348570096722,-226.269844098968,-214.282186155927,-225.632219423058,-211.875990190482,-224.595737137432,-213.599528277049,-225.135925390873,-212.360993226753,-224.166530360293,-214.110769628811,-225.448498822552,-214.897758132143,-225.399451432044,-215.319245257324,-225.897380099074,-216.496989675109,-227.13271001749,-216.856678942273,-226.498323719606,-217.071446976414,-230.188195559593
-225.71440564066,-244.3565632842,-216.893193992839,-249.473684388771,-212.521382734644,-250.844381206982,-220.351809420534,-229.676551093474,-212.353209883174,-226.498392844635,-214.316350166515,-225.88777326585,-213.348791675983,-226.270064682252,-214.282832841812,-225.632810749004,-211.876867958618,-224.596536351951,-213.599374898956,-225.135804743635,-212.360757370791,-224.166322168828,-214.10955186987,-225.447338832668,-214.896328284428,-225.398094820546,-215.317201869694,-225.89539984995,-216.494647802341,-227.130455338747,-216.854892449617,-226.496555532886,-217.069601541036,-230.186364469875
